from_addr,payments,recipients,usdc
0x94eddf9fcf0af60fd326710fbdf39cad23fb91cc,143,1,1.824000
0x684f22f769d03e451ced5715a11f5087581d969a,143,4,3.347000
0xc1f67a414ba2c7f0e1bbe5ba71b9226e6432982f,141,1,12.300000
0x7f8c466010711fdf838323184c0bfc4cd3ceb47e,141,1,14.100000
0xb83e6924ff53d2a7ef33a3e6906617f9f03f3808,141,30,1.271000
0x28c77be1c7664081db2ce6f4e63db8db60dde3f5,141,1,0.307440
0x48112a0d3af73e88ffa6410e743d8392f8d73ac0,140,1,13.190000
0x3d95b026e3654dadf22f07c695dcf54d69193181,140,2,3.700000
0xd7c93497ee228b58995adc1ae473a7f9f7233734,140,1,2.440000
0x469807d71dee60f904ba39d4e05b862a4c64ef1c,139,1,0.252440
0x86a454d9a407dcc16ab53116cff3483241e3822f,139,11,4.091000
0x69b8fcebc1fad391888a2a7e8c42d46ec9b58fc5,139,3,24.674000
0x4df34ec73aae8bfa5efcbb429b72d90150b9f81f,139,9,0.803000
0x36be4323df26d13735986e508e799f54032de7d2,139,7,1.497265
0x4743464f1cb2bbf8e9996e06f5dfa1d21f00e1cd,137,1,0.320160
0x808111205f1d191a3279c336d5a1dce4ddb8830a,137,1,3.425000
0x20b3e765749ce1933405a1f11f4bb709cea3c3ce,137,1,0.269480
0x7ac3305096ac277bf7ac78188db0350cbfbad43c,135,1,12.240000
0xa6e4864cf6b1f58440928ec1670be5223e18eb58,135,1,12.690000
0xd82e00a98a25ffc2190b34ed8252b00c298f6011,134,1,3.617000
0x17d38086121b654c02dfc8de1fa9e15fea312255,134,1,12.050000
0xc4e78250eca72852c7165b1c325599b68ed64886,134,1,13.130000
0xbf6fcab7c9e49775e682bd5fec6a824757b73422,133,1,12.040000
0xc185be29a6546c69609ba07a98dd0b3c6c574b7d,133,7,22.403600
0x9226b6b517a8ba8329193275d3dac224ed7618eb,133,1,12.850000
0x5fca5b72e4dd47410d303463abd1a17ccfca3b3e,131,1,11.570000
0x22533e2ed4063f68842deb30dda7cd934e69c1d2,130,1,0.202680
0x46a79c78a645917682e606ea6c4f44d5f45c7651,130,1,3.288200
0x411635f2e74065c184bb6266d74db91fab07660a,130,1,0.228600
0xef4c4d5345a7ae2b8ba864343055abbc4a6cfef9,130,1,11.470000
0x5cba7a2356d427f4bb09b3d9164ef9d6264ddb19,129,1,11.640000
0x82008988d785bb39f1348b47d421e340785581ef,128,1,0.215720
0x2dbe7f0968ed1af8b941d29ae6e673cd054ade88,128,1,0.271620
0xa1eb063e50bd82f3b511bac3084abd67cf79afd4,127,1,6.350000
0xc59e74ed6386b2a12d892fff2509a6965a0498dc,126,73,0.638000
0xd3e8a1a98c54bda5b95b06fbd83ecd71a24df29f,126,1,6.300000
0xd8d3c26550395f69426da90923b060114010b63c,126,1,13.150000
0x7cd443d93a981ae154a78f4a9b4fadb6e8a7a264,126,1,6.013000
0xbc2a0834ca6f5c70e97815b34048b8362f678521,126,1,0.271200
0x1b0e3f01cd6c618e7f748d36d9ed95f8858eb6b9,125,1,0.283240
0x9fb5584ebc3e0f0ae7bfee0aad4914a6bc99984f,125,1,0.256760
0x36183b08d1bad20e0be9c0098d06f1096e682981,125,1,10.700000
0x434ca49ff096d5f077d8a579472aaa2f2f474580,124,1,10.870000
0xef5b2f1372104ec34fdbbf4c6640cec2a6d63995,124,1,0.229920
0x0d420483700b885dd378d0e6a4ad02bdab36443b,123,1,1.230000
0x09a2740e5af4a3617cd6a4743415a7675c02ac33,123,2,19.980000
0x7052ca449702e5ffafbe3dc63b74c7b7d8af402b,123,17,1.329000
0x3cc99f38df04ba3561620b712e0c7bd6a74d3834,123,1,4.762000
0x5e70427684fc7e9d33926da5729ebef97e2105cc,123,1,0.254660
0x8709d8484086312c8908247b1e9939f585189c9b,122,2,5.677800
0xf292c0d7872b90c45d54751f59fa226136334d96,122,1,10.670000
0xfdba42e17800c2104e0c42c8e03aa3b19dfd9115,122,1,10.760000
0x369eb8949922589b859b18a35d7c087327925157,121,1,11.200000
0xd16d33a1e8d2c84b5be2f9242be36cd2f9727dc3,121,1,11.560000
0xb5273f0f04ab2e42b039f826eba1d8e8ab25a0a6,121,1,61.252000
0xe3724232cd926d708737bddaa7b60e36d4bfb5f0,120,1,1.180000
0x0adbc19ca10baa33b1af12f1f7f72a4ce310798d,120,1,11.730000
0x48b181a519bacdd678e3eeb974882eec7f2507d3,120,6,1.919500
0x023dc7f02b01802dbdacaf56dfd20fcc82772164,120,3,5.453000
0x69d286543f198737459635155e3424cc233929bd,119,1,10.550000
0xbc687b498eac52f95bede6700a981dd64a22920a,119,68,1.626663
0x965736e34b26cfb77e9772ad0ad9b0cbba1b056d,118,4,11.339600
0xce18cec054148f5ffb86853c4693dd896f6b5281,118,1,0.287160
0x3cb6319ca1fcca620ffe531cb32a226bef55e420,118,1,1.180000
0x486b9d7a35688b6d1e2c781a8d8e1409d926b9cf,118,1,10.090000
0x57fa34a3602fba13ce02f81ce83ac9e17d75df98,118,4,7.990000
0xb3eabbf5fe8375c2315a10ac2baf409012585bb7,118,2,3.260000
0x34fcd74b5d16d61d1d9699020f04819a9a2d4560,118,3,3.710937
0x342dad8b7521769737c6a44dcd81a77f84ea7bf7,117,1,1.170000
0x22f785a29edf072e79d5a1d797cd80d080a3f204,117,1,0.204200
0x16060cd245d344d29134de582074f437bdbcccb5,117,1,10.160000
0x5cd36bfc08efa2296430d50387c04eeda4cdbbbf,117,1,0.296060
0xa4b431b336932b8fd0964670892a14796379240d,117,1,0.971000
0x4601a97bc3ddc9a62d6b121f32760a4b488aa98f,116,1,0.290980
0x46b488de21e80f510870324658f34c917a9c1c8a,116,1,0.116000
0xcc5b81970364a43ad15ad50eca4a609015e79580,116,1,0.207380
0xec87485cc0949e50a13e8ad5ee371f1de12281b2,116,1,0.700000
0x4a7822350648b0b6ea8ce471532b690e361313b6,116,1,0.221920
0x9fb3c0d2433270ccfb9b6eb6be4e6dbfd1c7581b,115,1,10.780000
0x7e1e7504fdc7fa3201c81a08109e60f1d93cb371,115,2,4.230000
0xe6dab0930e6cef9af5c641542b463b970d11c4ad,114,1,10.050000
0x18e4f5639d8e6b2aa3781bfe9e9228e88241f92a,114,1,10.140000
0x8b86f88a759804272dca46cafff8d3d6dd5a80ac,114,29,3.514000
0x842696e11463f8aa8dfe1b95a7d2efb499ae6786,114,1,10.140000
0xb0f917c72c14ea7ff7f3e06d032f9959c96bf12c,113,2,1.994800
0x05f26100869dcf53f86944767ecb699592b1ed41,113,1,0.006816
0x61fc36216c5b87c981ba9ebbdc34c8dc9d7c6dbb,113,1,0.349980
0x9ca0321249cb96175639855e68769b79314b802e,113,3,5.383000
0xd3fc18be4ecd7656465e5aff07dfc96e248841c7,113,1,0.186840
0x3eccad24794ca298d25378e9902a251322ea8749,113,3,0.597000
0x7d3546ef021bdc87d556081418977ca3d1439973,113,1,0.299120
0xc2c8e6227f44fb0b4b12dc639ac06e045b2a63c7,113,1,5.190000
0xb59aa1cc913f75dcaf596169f060bac3f263785a,112,1,0.246060
0xa2b333228b84293a5bf89187cd517b649c5bf2d3,112,1,0.238600
0xf225fe052ad960ff658446a2a44bc429e225631e,112,2,1.317000
0x7f1e69629eab9a5c876f517697d703c2d8851c3d,111,1,0.196240
0xa7d200324dc662bd0cf54aa1b2878939817e8977,111,1,6.660000
0x98ab901c5075b9c014b4605bb952d4b7960e521a,111,1,0.265420
0xf9a4334611343c9de0136e6e80329ea6bc309406,111,1,10.290000
0x99036dec198268f3d1a6b9f43c4e1859a1aacef5,110,25,0.198050
0x7b7c6b453f29747022fd3326fd545b3cf165ef7d,110,2,10.885200
0x2a3770e744aaf78fe499399e0c082fe25480b949,110,9,3.771000
0xd24efae646bfc3df2395d994533fd13097c898af,109,1,7.375000
0x7b2150ae8e1da4cd8c86e2597ee3bdc79f68f448,109,1,0.378000
0x9fea06ed960dc16b23ac98a8b6dfab6b8198b5ca,109,3,4.835000
0x030526f330cd035dbf1f17e6d72ec3b476df6e59,109,1,0.218300
0x2b2a367ae9846944d9961eba96c948104acdcacb,109,1,3.576037
0xd5791860ca10a6f39749fb499931c79c7c35071a,108,25,0.787000
0x430ecb9f22f28a827cc0eaadcbb7ebdda3bbf7e7,108,3,11.683000
0x33b26e111fc756887edcc2c85862056378dcfd8c,108,2,0.443000
0xce630229ed616815b418d263948a9272d0d58af9,108,1,2.132000
0x39cc88149d7fe37055f42b1238eb931e7180b266,107,5,1.190672
0x930d73eee3a1078ee20ee3db6445852e45300c5c,107,1,1.873200
0x3ec220d1e7c3fb77cbeb0f9eaa6f0f7b349508a9,107,1,0.243920
0x008f2bb8f04af3aac87703e1e666ea6d212630e8,106,1,20.445038
0x3276e505b61474c7259f951baa5a82a9c8cfcce8,106,1,14.122792
0xa9da029d87ac839573c81c51295fcdc56b3c98d5,106,1,8.480000
0xb86301b0f00ac60ac8a815360b1036e86c655c77,106,1,0.825000
0x48b83cd783a37af6a479777483d0645e174c9a0b,105,1,0.200360
0xf4a0851d956a9478f15addc549f981e2dac78c8b,105,1,0.185360
0x5b20415fff2b52bec62e4b70f6446b5eb2de0c7c,105,1,0.819000
0x40b12181955cb3a359f0ef7d61a98c7b5bffff5b,104,1,9.770000
0x81cd2967bacc9bf2d03595358b77073e48a7b451,104,1,8.275193
0x4c70c934772e8bd47b8439da6a1db1551ed8bd96,104,1,0.241220
0xf59ebf2cd26d954fe773536ceba7dc5c4efc251c,103,1,0.192840
0x529c4593d6ea250d2cbc797c6baf8cfe6c45c187,103,1,0.242520
0xae539098d5b7fac564469b1cf1ecc450966301e0,103,6,2.598000
0x93bf1613c6fc156c20cd7195eab967229c6b2b02,103,1,0.815002
0xbd99389f18c6b7f05440caf5ee6b2f4adff14efc,103,1,0.278380
0x19a91fc156cddeabb0021dd8c7897b344cb015de,103,1,0.262540
0xbb7f2074b7a443dc0cb6ff58fcb00d35de25da37,103,19,0.160550
0x9641363aa6698a50cac3586c090771f2c105adf1,102,1,0.243820
0xdec27773d76c1c365268ecefba57a00a3466d054,102,3,32.920000
0xf3be3d158274a7c2e649d10cea727aff53782390,102,2,5.317000
0x66c2eac5c5ce3f3e24367ef60278d8d73427356e,101,1,0.300160
0xd26ab1b62769924f81f4d7204147864b63a06406,101,1,1.532453
0xcc00b04910ae7a67bc0e0eda5f121af70568d003,101,7,10.624000
0x9688385469cd5d216fd5a89eb03ec7fd0e0bd92d,101,23,0.574000
0xd821670d20eef9ca75f41e5fdb65a8a8ff337773,101,1,9.920000
0x595248eba0746cc69853d20511f8a22a0468d781,101,1,0.313260
0xad1680587fb06a9541970bb006f9222146d4df46,101,1,9.380000
0xb9a8f56022c4d231a916c7d35cea7841df92e6d7,100,1,0.245380
0x39b8fc64a6f4c495bb1ef26826578bab32732968,100,12,4.459950
0x9bb46458913b423cb611324d033516f0fd10005a,100,2,3.500937
0xd09946fef7c982d5bc54ff0ff1982ce783e8bb69,100,1,0.182260
0xa52a16ca194e96a412bfbb1022cce6ddd4d60d1d,100,2,4.860000
0x9e5149bca31332f888b9ae16310afb21543da701,99,1,0.248960
0x1a6b52d366db1de516bfdc59783e0fd5f569da8e,99,1,0.179060
0x83f96eb5b6126d9b5668ed78f4b06f7b9174eb88,99,1,0.229940
0x24b5392cd0aea5708851c8bdaa1c14b3cc4d6d46,99,26,6.958002
0x8c131affc4d1dc8202be5ae4b2cdc313fa2387be,99,1,0.190040
0xc602ee5e93efcfe93ce15101c55738646e880b2f,98,1,9.530000
0xdbc418783dd69312046cc32206957b85b7751013,98,1,0.167920
0xf06077adb14c2b85fbdaaf79cfd10bd1e9859b14,98,1,0.211980
0x4b37750bef6b3278625268997a436d9f476bb956,98,1,9.710000
0x7ae47299572090883f51fe6d4ee457b1d01436db,98,1,0.252940
0x01f62d4de1a6c9ab6864c80b74156e9686894d80,98,1,0.165700
0x8007c79798c82dbd99f7fc1729677d24c03197b2,98,1,0.199200
0xd3b494d85fc01971db137ebd2c3f5b072ebb2736,98,1,0.860000
0xfba0552e4dafbfaefbc2cda822400d4e09efd164,98,19,0.139900
0xb81537f073fa9a6b8b6e576e71212c9bee3404b6,98,1,0.252740
0x9676e833b681f636809b5cd898aa8303ed3799a6,98,3,61.240000
0x77065d81e18ad403bcd6e9a0616b288e16744121,98,3,0.198000
0xf55e4f386e8759ef766fa38e214f68299958036e,97,1,0.168160
0x5d9f5b5ac58cc53f4c620f41422f09dd370980a8,97,20,0.158300
0x941b3b1c9f44746b76cf9e9b0e5a7f49da56f15c,97,1,1.046500
0x7c8d75d0b6344ccd471eaea873b92788edc059c6,97,1,27.748184
0x8d8ccc057d06d9ff8625a0c63bbb4e0599efc30d,97,1,0.185640
0xa7fcd8092ff74f9440534c62479fd6392be35464,96,1,9.600000
0x944aec981dcfe278a6ca2dfcde32a0a3c2551fc2,96,1,9.060000
0x6783c70801aa2b791a9463a46ecb5b1d7c905dc7,96,1,0.301420
0xb08c179b1651d4b8a512d90df0d55fec82d3c7bc,96,26,0.145500
0x53fee80916611148dd2af09ecb019fa617bc28bf,96,1,0.233400
0x40c5f634a24932a093c28ff05a90299b9a10f83c,95,1,9.320000
0xd591f0e9f4f85b917f95f226254a952523a8b3f1,95,2,4.111250
0xd6408bd2e5f3c4574612d375da6604154cddc8f6,95,4,6.688000
0x6112fa78d3aa625e2b93f4c566be4add4eba6899,94,1,0.658000
0x7f74ce6d34ee0180f0217a16ce05f3b91272570f,94,1,11.500000
0xd5b15f879e0bafae56e81d835eb3fe34de08e707,94,1,0.597000
0x65fc37d7285e48ef2de3b3e9aace8b7f5cfeca94,94,1,4.998978
0x08f907a3522f0b2c392176058b0da5a7da92fd5e,93,1,2.000000
0xd6b3abbc4808742b86dbf109b2fe870d57c8dc2c,93,23,0.166300
0x4d651fff10e72df23ab42340492801ca39bdcc76,93,3,8.270400
0xc7e22d02c6fc035dab7751a64834791034b96954,93,23,0.152400
0xfc6a92c2b854bcb93896987c61b5eea2178a1ba6,93,1,0.254020
0x17d5b4177a66eb11fe7fdce6c12b06bc2c6a34cc,93,22,0.147400
0x46294c0fa2a63ae51aecee4a2823c1a24dc36f82,92,2,1.227000
0x6302d9e6dbb22fec3c350551568bb39b4b35ad57,92,1,0.920000
0x5975442e9608f71cea6e9b1f3841b5a045e0500d,92,20,0.610200
0xdd7ae0c53298f8ebef61ca37f0011ce03b47842b,92,1,24.717200
0x34b1c13a67f1d491e64bef99f10cc6496f47ff9a,92,1,8.570000
0xdf21e8fb3d08c39750a150a62e24ff8d7a03c565,92,1,0.186120
0xa5f07d7936449ad5d3d8b7f2b406b1dea9ce316a,92,1,1.270000
0xee70a48a3c4486cc2dc28d18b75587f5e21dbef8,92,1,2.455200
0xc6e6df3193338633c35a759218f097555b76f70f,91,22,0.154740
0xf2b4ac7811aab15a04ae1566a2cc89a9a7b59410,91,1,0.224480
0x90f2c7d16a916c46b972ec36bb284b8a6edfe29b,91,1,0.183040
0x5e525b3cebcfc0fca20daa0e61c16a0a8daf5364,90,9,2.891600
0xa8c888eab7ad7c3ff86a1a6ffcb4bb5f2d951614,90,1,9.063000
0xe2d8dc842fc5037c99c332bd57baaba3649f66c2,90,9,5.199000
0x15d30032981a77164ee9546542ae4becdac81cc8,90,1,2.589000
0x9fc9eddc34db4000df6dc004d8e05da92b9e5d9a,90,1,5.562649
0xc4ae778dd62f98a72ca2b5351ba5d868d51a11b1,90,1,1.620000
0xbcda5e9ff35548622d3e350274fd97991f0bdc4f,89,22,0.151800
0x9a8e1d05c1dfe7810f68b5b0206e5868bec8cc8e,89,25,0.153200
0xbeccbda311a9dfd6290c997aec6e60b3b173fa72,89,1,0.263840
0x0cb5c18041cf1024e68bfbd5b7b41d8b8e435467,89,1,0.164080
0x91e45e705a3b3a9a370fcf8f5d567a746d3b789d,89,1,0.166400
0x2574c522ef2de7516a66fc307352f2aa42d9f6e1,89,1,0.532000
0xd952360e6e4f2a3fb692815f4d91decdf114523d,88,1,0.248300
0x85aad0c1f1fd3475d22489bd192fc5bbbf78616f,88,1,8.080000
0x1b43a209a8b44d5eb27e5542599559349223dd36,88,1,0.223160
0xac4a90fabd14384474a3b3ac2548ab6df9151cbf,88,1,0.154140
0x28df6843c84cac786e3605708a83eb384257a2a7,88,23,0.118440
0xe14c8d6b63dbaa4a3c2b77379f4d8075d1ae85f2,88,1,0.189600
0xdb949696bc0be52ec18c22014a64ede4603bf288,88,1,1.000000
0x82e52387632d3dba5c414f06a009ddd07251c8b6,88,1,2.060000
0x38bc1f42b92d56491eec2aec49351d35e542c855,87,1,15.640000
0x3b8c93dc82142460d636fe992a7d33d106a97f0e,87,1,0.169000
0xd2b53fe268878e38145a4823bb3e6680ba7730ab,87,1,0.206620
0xeeabfb85ebb9ea9df880a3cba88b9212d40f7bd5,87,1,0.165840
0xc77f18112f01c8885d095258fd0ea8e8018bb270,87,7,0.673000
0xea9610c1bee5567ab67cfed6fadd6c35f7e8d850,87,27,0.191184
0x4b677b0fee004b59b007e2d5d7aed68e69703043,87,1,16.776451
0x97bb79f98b84188ed165a90ee9eeb6600a4fe70d,86,4,7.790000
0x125675aa866a6e2af6a6cab57056bc3d977746a3,86,1,0.681000
0x61fb4c3b0b965164d99cf581a94e6175abba76a1,86,24,0.144400
0x9dc16cf63f6bfbba69979b665c4ad673a2ebe94f,85,19,0.128900
0x0f2931a8d619187ec3e71039d4075a94a075d799,85,1,7.960000
0x3f8284876491641abb04d193735372de86d0c465,85,4,0.105000
0x7781722fd02080078288dab78df580a9c897f8f6,85,22,0.157840
0xc4896c48cee7a97dc174054fdeb35f22216e1a2d,84,1,47.886789
0xc6827f6e0c58adaf63c3ef0c921e80edb29a4212,84,27,0.118500
0x3cd1f7d787e469b2936c3faded717c7bec3b6399,84,1,2.412600
0x8c58b660ed3996260488bb0b6c57e673d99b66a8,84,1,0.714000
0x6809025e46b1e331ef6fa3298d359fc027232fe0,84,1,1.190000
0x66d60de3f7112787add464be32d97c9b4601b0de,84,21,0.134500
0x9f5fb3706ccfb76f0bdd304e89f1cf61dc3c6e50,84,2,16.218200
0x8b22aa9fb9bc01cf7fab1953f02a40922b49f338,83,2,3.500000
0x13b2da40bea271d8756e0011eb6b7b541ad9e4b8,83,1,7.940000
0xeb7682b32ca3693c6586eeb176e749261df08222,83,45,0.646300
0x3ed93a7b87832f04a91137cacb273d39295e430e,82,61,2.616500
0xf07f2c0d2fcf05b9d2a880ff10f0c6149bb4aad8,82,1,0.897007
0xeb309af692202fb70fed1898b7bc7ddf6183e1df,82,1,0.143040
0x95fad89cbe5f368d8fa503f0d375302b06b69ba9,82,1,0.156280
0xd072cddda8371d97834859e9c840f9b0f1e51a1d,82,1,0.462000
0x9e31528fda2b18528af7ac8b9318dd65b4bbe7dc,82,26,0.128700
0xabb49e8a57cae70d7a6716a4d77db887f3eb2c6c,82,1,0.216760
0x1279bd472f097f015487c8bb1f840d4349c1e286,82,1,0.185900
0xade2681c45e136dffe60a55ae2ffb71e6b50fa7b,82,1,0.137360
0xdf9c66756a3a89ab4f5f326f732c682c60ed3866,82,1,8.110000
0xed8d7746f3a47e735eb6bb10579a3cda887a4b35,82,1,0.144560
0x1a0000d2f2530d1c4139e7160b3640e849859a8d,82,21,0.114400
0x226f1905decbed14c9a779904b7df03860bf39fa,82,1,7.480000
0x854de845d3dc10208c97014fc43f5711ea17e61e,81,1,0.208080
0xce3c6e20aab568dfe60ed99fabd82770c49fcaf9,81,23,0.155420
0x3096ecf4b1338f754909ec79a8e23bce4f008447,81,28,0.154300
0xd40240864d53c15573b705f2b9dd5d7f2390d774,80,1,0.158040
0x20a9f7be7632b0b3097768d35e3521b14154847e,80,1,0.178640
0xefafa8e3a07f9ef9c0d3e1a6d8250a2f9687af6e,80,1,1.979000
0xa27601567f1ed896e307da4b560eff5238a13095,80,22,0.129800
0x93f2ad08f1fde75f093cc33d4241a79c61e39381,80,1,0.193000
0xae529b51d736f18a371b192c8bb5eea598bf9c6e,80,2,3.500100
0xbaee4bb5c9a8aa07655f24597e20c6c4e9ca41b1,79,1,7.900000
0x28235cce94e5b866763f04113a4e3cc1ad7cee87,79,1,0.158880
0x2f71c92945ca36cfc10c4c1d19a8d0389dc20e8f,79,1,4.466278
0xe6ed85669d4dac073554f1a4bd7174a05a1bc07e,79,7,0.686000
0x260e7139865822f1e4c39c695e3e4af3fe020e81,79,1,2.822089
0x4550ed6c95b5ddcbc384e135e5d542f15b28f8b3,78,24,0.153700
0xa41493a1bade2bbb6b9c95216d92ecb45b1dc9e0,78,1,0.165360
0xa7f6fff9a49c4f9fe10db6306e74c703d477a116,78,1,0.137800
0x61591ea1d8ba4328f196f50a269a1dc3c7fa4102,78,1,0.276951
0x213ed45d225d504fb8bcd4c9eda232ad0cf2b00f,78,1,1.673400
0x798d249937c5e26e087871c4c2ff88f2eca2116f,78,22,0.131400
0xaf5ef51a293a8673ad19f9645631787476f4942d,78,21,0.133400
0x63ed6b6694ed237331d8279836deb7532d7c6420,78,25,0.126400
0x3312d4b4216ca552083b27357e0e470cce46f86c,77,1,7.520000
0xc507d39678309b2389744526a7cd86e236c6c750,77,16,1.188656
0xbe2da20cd09089e25c1b2572898f96fa1462c625,77,19,0.102400
0xaffff18dc65a5432abc2791bc032e4a399613379,77,13,1.415750
0xe3fcfc66002ac9009cf710cbea17724aa339fa00,77,1,3.927800
0xe017262261eedbbff090600daa50a40be88d3327,77,1,0.149480
0x76e9be89a3be6c1bf581a1f4519cb82dca9c57b3,77,18,0.526000
0xbc81967f34fc82138ce5a94b3084375762a7b94c,77,1,1.997800
0xf1b4db3daae7b98aac2c331e2081daf659a549cd,76,1,7.510000
0xba32d0b5387eaf07069aa582a9c575f6535e4c8d,76,19,0.141220
0xe49dd8f9c26d00395ceaebc05b2cad7fed10b3a0,76,1,0.138160
0xaa7b1ec5a3dcbc041e37db3e61084b4d19658205,76,2,1.822800
0xca16d8d5208f1889ca61cb5574328e638a91c06d,76,21,0.099500
0xbce44c259e61850f3b2515bccb0d44ae46bf2c4e,76,1,11.050000
0x7a2cd715013f5df4e5ad27e1d046605bc0effa9c,76,21,0.122700
0x7478ad4c190b2c97c947f9a29fd1ad2d46550f31,76,21,0.142900
0x1ec3056981280f2ae857575784e1e45cfffd356a,76,1,0.168400
0xac6a640d9dd3a2202fdda7d5ab41c29ac4b60a25,76,1,7.510000
0xce848c7d88e82aef379079fdc0283fc5b8d960f0,76,24,0.138400
0xb391437bba3beafb40b3db758724b6e77e19d00c,75,6,3.815000
0x43d0ef55dbd4e77068318f1be9750678b0ff7584,75,1,3.750000
0xcdc25d6ae25c6afa729184636d52eacbf0fd4d19,75,22,0.126800
0x42b3406f661327a20854eac997e4812167d2029f,75,24,0.128600
0x8dd542b75d680e6b43b6f9e3cba0519e5b69a12b,75,1,0.151040
0x7e6b6556322c4e26c567a867964ac793f5ee2b1c,75,10,0.436000
0xe132132f6edeff4955b40e7528d423b0beab47e6,75,1,0.192520
0xadd4d5ba29334e472ad78d4584551864fab92567,74,1,57.056000
0xb3a4b4f7767dc3444c99c039be3b39a080eb21f7,74,20,0.144000
0xe1b6fc671395c760e823a67ff419316f0e5a04b2,74,1,0.121200
0x4cf871998105338780a4c7d684cab797d77a57b1,74,25,0.154400
0xd8576fdae5ac3b803255b31c2c40851afb97e9a0,74,1,8.792000
0x5270ce4c0ff9865c931598258d7873fc7e0b5b1e,74,1,0.135680
0xe11ea4709e91576783bc69e5811462ffb4471048,74,1,0.145840
0x350ef06f11e87731476d567b3e5e5d865dcd6657,74,20,0.554000
0x7816b4e1dc8e59271e29332adb4b4d68836a7414,73,24,0.142200
0x3f424e875bab3d3f71f874fb0661bddd20cd4a0c,73,24,0.156700
0x70c6a88665af29fc0215e50dfeb6d2c538449636,73,1,4.773000
0x25a1858456a4c11cc24f2fa7704a14b2e027ae78,73,28,0.136112
0xf945ec82e6e94132c535a8897f35adbabf04bac5,72,21,0.158600
0x09c32b8fc0a94a1eed424499a42180e29667beee,72,20,0.464000
0xc598992e31dd7bcb01d90fae52e0f57fea5b5cd1,72,3,0.077000
0x583299630c67febf66a1ca964842a15fa1d474e8,72,24,0.169200
0xf7fc0cb470b6342b2515d59bdc4ea1faafebf276,72,22,0.128800
0xcb55842efad4cad23ba160c4e552044e3dcd11bb,72,7,1.508000
0x4bd067fd86b72df519d1fad881740ec00afa22ca,71,19,0.141800
0x384a1a2e5d2a610d7d4bc010b07f684c4c03adbb,71,1,7.710000
0xc747b9c4deffe0feed81bef27d5963d981de79d2,71,22,0.154400
0xb4c8d46eaf70031abdcb1fd6d625b456e70681db,71,1,0.352000
0xe55e5d2ef71ce3854a260f97265fbf754fefdf81,71,1,0.485000
0x7ee25ac416b0fe9d46051afd3c458f53bb7758eb,71,22,0.117600
0x9a07cea7ed111c93a233d1d12bbb68a511b59eea,70,24,2.044600
0x7c655d3d3944bd27994dd81a036c3afb19806c40,70,5,1.923001
0xa831042b5b4448e7da41ac4c14d4282b606a09fa,70,23,0.116500
0xf6df3d30d31bab44da77a2205ddc026aab9aee38,70,1,1.015000
0xac4a6c87099379e69a8f8330f536ba0e1639bb32,70,1,0.128240
0xc233d613fdd8168aa0f47fb61e9364f39c7398d9,70,1,0.138000
0xdc19d2c1775a766950e616397880dc53794b0cf7,70,1,6.190000
0x01cd7e3f005b807f7050a37920b6c59d9d691e09,70,22,0.142000
0x6ed6df744d33355010342b86474f523651af383c,70,1,3.394500
0x4f8456a60af6eab2f888eba875ebb906401e0b7e,70,1,0.125560
0x6ce05cdd5f928cde8033dd4b1398dbd214c18342,70,1,0.185080
0x6a8c6d2ab1b50a14b85c5b368dafe95feafb5f83,70,1,1.010000
0xaf95b213f44f0177e3a82e2d959524dd1e2a1174,70,27,0.569600
0x70ab7837cd6bcc35a36de51700fd3088af8ba7c6,69,1,1.010000
0x61653e3a40525250e6353112c42481142d195c07,69,1,1.005000
0x4c033cb09e80e9e8c3723bbd75c60fa859d9c05d,69,2,2.317200
0xc083d5c071ead4ca9939684403e6b3a4c4554736,69,1,0.125040
0x2fb8fb41902ee16d730253873ac5faec32733cdd,69,1,0.160360
0xa56c29897366b2f9e26f88b8ce5d62a0075ef676,69,1,1.010000
0x0ba8213b3781b3f1cbc77d2aabf44de2fe086b42,69,1,6.630000
0xb8de8d681dce5fbbea28abb9483700bf133ff7cc,69,1,0.166520
0x3bfd9a864fb7335bfb209a9bd8ac26ebbe6f79a9,69,1,2.645000
0x9d9d02abdc96d60f2b2f32d2566ef8085481a7c9,69,1,0.720000
0xc9716d4a73d2e0eac37e151efbb97ef76ea6a09e,69,23,0.143000
0x7a7b4088e5cb83034fe6b76fd62d891fd3c37393,68,19,0.105300
0x615228f4c567884603e8a956877e0d5f12e17cb7,68,21,0.104356
0x03fa0b33ec351f5d276fec8067dcb613a901c05a,68,2,0.778000
0x2110460f4292f9398a38f44e273aed0da1d367e7,68,1,8.240000
0xc33314aa60f47505acede255ae65f2b59d3b5957,68,1,6.170000
0x52639295ea4756d0e4925594f6b86edb6c8bc02b,68,17,2.241200
0xbda3608c4216ea6ef610460dd6e2a89727f63ea1,68,1,6.440000
0x81081db3b74310676122f619744d0488b9ba3893,68,20,0.133100
0x60d46f6b4c420b6405eeeb09db07d92e0bd0dcea,68,7,47.503000
0xd8c8b99354390b1219a1316d022851d5e0efa0ea,68,1,0.161640
0xc7f2c5489cc76e76d24a848dd52dc94ec21479c2,68,1,4.030000
0x3a3f992d926da3272e681dc59d23ad63fa77f3a7,68,28,0.466600
0x8281d3742c93e34012b727e21625f6aa63dabbaf,68,5,0.717800
0xa55783c90d822d065305cde44a454211f65c217c,68,1,0.155060
0x83aa13f3233477d20a38258cf67a897fd3081ac0,68,21,0.111740
